cmmcc_0,cmmcc_1,cmmcc_2,cmmcc_3,cmmcc_4,cmmcc_5,cmmcc_6,cmmcc_7,cmmcc_8,cmmcc_9,cmmcc_10,cmmcc_11,cmmcc_12,cmmcc_13,cmmcc_14,cmmcc_15,cmmcc_16,cmmcc_17,cmmcc_18,cmmcc_19,cmmcc_20,cmmcc_21,cmmcc_22,cmmcc_23,cmmcc_24,cmmcc_25,cmmcc_26,cmmcc_27,cmmcc_28,cmmcc_29,cmmcc_30,cmmcc_31,cmmcc_32,cmmcc_var_0,cmmcc_var_1,cmmcc_var_2,cmmcc_var_3,cmmcc_var_4,cmmcc_var_5,cmmcc_var_6,cmmcc_var_7,cmmcc_var_8,cmmcc_var_9,cmmcc_var_10,cmmcc_var_11,cmmcc_var_12,cmmcc_var_13,cmmcc_var_14,cmmcc_var_15,cmmcc_var_16,cmmcc_var_17,cmmcc_var_18,cmmcc_var_19,cmmcc_var_20,cmmcc_var_21,cmmcc_var_22,cmmcc_var_23,cmmcc_var_24,cmmcc_var_25,cmmcc_var_26,cmmcc_var_27,cmmcc_var_28,cmmcc_var_29,cmmcc_var_30,cmmcc_var_31,cmmcc_var_32,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24,delta_25,delta_26,delta_27,delta_28,delta_29,delta_30,delta_31,delta_32,delta2_0,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_13,delta2_14,delta2_15,delta2_16,delta2_17,delta2_18,delta2_19,delta2_20,delta2_21,delta2_22,delta2_23,delta2_24,delta2_25,delta2_26,delta2_27,delta2_28,delta2_29,delta2_30,delta2_31,delta2_32,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,rmse,tempo,label
-0.483661572,-12.46816374,20.84081236,-34.00151241,36.87278114,-81.50657741,52.037713,-90.39820488,22.15684317,-55.80073155,-10.56394095,1.871210382,-49.46524166,17.71212499,-35.73503831,2.422057858,9.909248631,-0.29495496,6.967191275,-6.714758994,3.106714439,-0.896234461,0.42961589,-0.690657385,5.26E-06,-4.030824699,1.548377189,-6.942999955,0.01605226,-4.218126966,1.466898167,-4.281407507,-3.10071696,0.427873386,593.6840425,814.1010581,852.7781885,767.0897869,922.0718191,809.2579083,532.6521143,563.6850667,514.1350533,551.7439298,578.1638209,378.1784417,468.8651794,265.0252342,277.1392444,149.7053824,117.9975575,90.65089625,63.23465686,20.20976426,8.799890049,0.843929577,0.351278065,3.274176899,10.6784058,10.1259188,20.01995854,19.52137765,26.84442838,40.96964933,33.87353745,58.3863976,-2.13898947,-2.13898947,-2.13898947,-2.13898947,-2.13898947,-4.450177198,-3.822336234,0.37852578,-3.09707604,4.069733201,-1.872204055,5.095496982,1.519611833,4.971242891,2.784749105,2.409725806,3.66157698,0.34793549,1.911314457,-0.765879917,-0.801345116,-0.441232205,-0.327188246,-0.204779445,-0.526759832,-0.424742902,-0.155222682,-0.197820854,-0.176545373,-0.176545373,-0.176545373,-0.176545373,-0.176545373,1.147052393,1.147052393,1.147052393,1.147052393,1.147052393,-1.075096522,2.312828433,2.012182985,1.732507394,-0.30538121,2.801342422,-2.750213709,3.357099179,-1.115683885,1.296953245,-0.393605642,-2.652078238,-0.009117105,-2.385665491,0.202206846,0.603112479,-0.119699242,0.339281206,-0.657804216,0.209965308,-0.053504744,0.3770561,0.106724716,0.043918521,0.043918521,0.043918521,0.043918521,0.043918521,0.501949012,0.497444928,0.494954735,0.557388127,0.618185878,0.724456728,0.580876648,0.564536214,0.586737156,0.463564962,0.474526405,0.447670639,-0.031402592,0.020704352,-0.03104907,0.035116368,-0.012616883,-0.010932563,2292.343238,2348.257608,5038.586341,0.099763072,0.08474546,123.046875,disco
-0.984008189,-7.698689114,37.93490218,-38.66181869,2.784542459,-99.03503278,46.80164588,-64.11711074,37.13430295,-34.85744517,28.01613688,32.70713032,-23.96723281,37.60175623,-18.07973876,10.65174969,5.033678616,-6.804038967,9.909834689,-7.323373108,3.675816426,-0.473900081,-0.032889236,-0.088390682,1.908070302,-3.611809194,4.674364279,-2.919405027,4.697316909,-1.867742502,3.016136487,-0.923188916,1.55530007,0.299412516,590.8157795,700.1234173,487.6498622,636.4058236,806.8222605,862.7372443,1429.651927,975.093252,1345.922909,1851.65933,1473.058749,644.8706971,558.6591082,340.5488121,205.6850352,148.6674755,130.0117362,75.66188534,51.99982642,24.06629048,10.45571277,1.280175189,0.42076326,4.373755356,8.81484098,14.79774544,18.85407254,20.36356812,21.07104257,26.2517653,33.37809336,34.32283332,-0.990362449,-0.990362449,-0.990362449,-0.990362449,-0.990362449,-1.965505043,1.25592504,7.997640193,4.66513393,8.6461806,-0.150123895,3.772805828,-1.319533969,0.084049713,-2.665115005,-2.069816404,0.238669453,-1.96850082,0.592923171,-0.862233426,-0.08985772,-0.007918581,-0.215952879,0.27127762,0.044009594,0.095325234,0.218815747,0.058268194,0.073166447,0.073166447,0.073166447,0.073166447,0.073166447,4.58173354,4.58173354,4.58173354,4.58173354,4.58173354,2.800605119,6.169257587,2.111351491,-1.54993835,-3.721687407,-0.022723005,-4.564018667,0.467242458,-2.855585488,2.025979332,0.811059969,-0.989039824,1.71897523,-1.003496289,0.659122259,0.273038343,-0.437394078,0.643629716,-0.488682063,0.429231145,-0.105016963,0.074758115,-0.11027889,-0.019176304,-0.019176304,-0.019176304,-0.019176304,-0.019176304,0.499199182,0.511256635,0.428114176,0.411284715,0.45611456,0.596597075,0.5518682,0.512668133,0.573873281,0.507904172,0.481633484,0.416418791,-0.02992997,0.010363805,-0.048405255,0.014033761,-0.002849227,-0.00182473,2144.421295,2414.589449,4958.257334,0.08474191,0.05919658,99.38401442,disco
-0.804735081,-23.18538734,-2.999291465,-53.8557213,30.81317268,-118.7039772,30.03283208,-87.36577112,23.29184692,-48.56718875,0.721866009,-9.866913762,-40.93458163,16.65265686,-21.06235224,11.72072162,0.190435416,-1.461730605,11.57440986,-3.630316235,2.912663595,-0.000390748,-0.015139543,-0.61014655,0.707744732,-5.167403888,1.762371388,-4.847888947,2.319324906,-4.373898706,-2.48247771,-2.793259768,-1.175113044,1.393670882,985.3857923,706.9307921,840.0471474,1368.602954,1921.883585,1150.953224,1840.596068,764.7539126,807.8220847,821.397431,713.6367136,558.419709,557.218114,474.4114806,361.5224188,234.1492086,201.0773184,205.9636237,88.14673786,28.88764439,14.77507972,1.291988927,0.307292899,3.522028345,10.91741931,20.37750023,24.12671137,29.43827876,48.20224913,43.15189399,42.96413963,43.66987716,-1.582313869,-1.582313869,-1.582313869,-1.582313869,-1.582313869,-1.507570512,0.784096369,3.653565032,0.32828039,7.682533817,0.29869941,5.867776951,1.190153654,4.164584016,2.432397062,2.791622955,2.777185559,-0.233420737,0.87168974,-0.927987735,-0.248753065,-0.738502538,-0.814650173,-0.298871825,-0.298634747,-0.298524944,-0.293632231,-0.269319272,-0.140411778,-0.140411778,-0.140411778,-0.140411778,-0.140411778,4.23542017,4.23542017,4.23542017,4.23542017,4.23542017,1.303993854,3.655758962,1.332200641,0.899545687,-3.447569442,1.896679515,-2.091307852,2.739472998,-1.489955317,1.14685713,-1.26528766,-2.3284964,0.224512186,-1.467263305,0.325424718,-0.169609333,-0.248846483,0.635420979,-0.352583334,0.395331879,-0.002879696,0.012931588,-0.008266548,0.102454078,0.102454078,0.102454078,0.102454078,0.102454078,0.455397725,0.372707307,0.411669284,0.469900161,0.594405472,0.414148897,0.328828841,0.406487226,0.366313308,0.386760563,0.350505352,0.433907926,0.043535164,0.003954392,0.040737333,0.085819,0.011310636,-0.006577453,2292.779427,2208.68566,4741.368184,0.11640202,0.07869997,129.1992188,disco
0.464557616,-20.80582544,6.204953701,-49.16191545,32.6197353,-75.57719931,50.91897606,-92.7309403,31.03266889,-53.20215021,-14.62529497,20.64342674,-37.02731747,24.71178506,-19.36363959,4.450479829,-3.130447289,-9.246666028,6.043722252,-2.638853559,5.860749357,0.244366769,0.102071246,-0.249490498,0.020628909,-3.563051776,2.872185037,-4.532647111,0.116778807,-5.163338815,0.444391147,-1.77413374,0.103929732,0.379994462,895.5064074,729.0067921,756.3026885,1497.106743,1445.544232,1133.006734,1075.240996,617.8513714,648.7868082,495.2165862,529.6860677,529.2852763,389.5420643,306.9761241,168.1837932,132.1842498,109.2340434,83.25699218,49.72804084,26.80365173,6.746230815,1.103123012,0.279123401,3.528668671,9.62050889,13.61858617,20.68150535,24.43605972,27.05720833,28.53709052,39.35689177,29.17689546,-0.508168978,-0.508168978,-0.508168978,-0.508168978,-0.508168978,-2.065682708,-1.92949288,2.705834483,-1.358101415,5.306797119,0.148721962,6.182710052,0.514951575,3.25973773,0.675637095,-0.259995199,2.110298821,-0.453350059,1.497245165,0.161612783,0.509929162,0.061420417,-0.460547361,-0.403952443,-0.584670959,-0.455024279,-0.235826015,-0.179721109,0.003561299,0.003561299,0.003561299,0.003561299,0.003561299,2.377367508,2.377367508,2.377367508,2.377367508,2.377367508,-1.266301344,0.825371436,1.772984928,2.298508666,0.075384777,2.81683273,-3.673205391,1.474934496,-3.483111979,0.11313787,0.988986603,-1.0117964,1.569624796,-0.967798736,0.040797656,-0.604378939,-0.864437605,0.340317574,-0.238567296,0.385193542,-0.1641969,0.122283681,0.121743167,0.220976014,0.220976014,0.220976014,0.220976014,0.220976014,0.676563323,0.468459219,0.402618736,0.474962056,0.4297221,0.471481711,0.423377872,0.50787133,0.493990332,0.415465593,0.444281042,0.521985471,-0.0199791,0.044985255,0.031006744,0.075621331,-0.003583677,0.013944421,2577.207726,2387.481422,5419.98883,0.138197566,0.18085705,123.046875,disco
-0.498880224,-7.687954005,20.14565174,-54.92396252,21.51059027,-94.33825336,32.63237357,-99.18603916,29.53599993,-49.7166229,-5.878057948,3.4291358,-27.89316795,25.73396296,-16.18740759,10.57108872,2.365944153,-3.428996534,9.695309863,-5.039305023,4.358642857,-0.474051261,0.111231697,-0.501810074,1.224061574,-5.44897524,3.195466096,-4.634346766,2.160621025,-2.341497006,1.405364265,-3.421200572,0.875485899,0.334141483,656.2255399,773.4199876,677.4684845,1508.605431,1487.105318,925.697587,890.897041,1120.890929,755.4065227,731.4593795,509.2605272,565.1121977,380.3930571,304.6448852,236.7347886,160.6133438,105.2491945,74.98750562,51.81596181,23.89609068,9.480836076,1.138391897,0.303505497,3.747216274,8.735749997,15.925714,21.03405542,25.93904246,25.34083181,31.94509654,34.37613595,29.55769066,-2.813259701,-2.813259701,-2.813259701,-2.813259701,-2.813259701,-3.62243335,-1.287829773,3.956555598,1.135594797,7.80880888,1.962805078,7.179072511,1.231150661,3.931202966,1.451240403,0.651985048,1.240879815,-1.118088789,0.573903769,-0.84137515,-0.173147892,-0.477768016,-0.558755118,-0.178445256,-0.334194503,-0.126921398,0.039086948,-0.099225709,0.056694457,0.056694457,0.056694457,0.056694457,0.056694457,3.787755545,3.787755545,3.787755545,3.787755545,3.787755545,2.033891999,4.103682485,1.616601779,1.972975614,-1.146197014,1.812987657,-3.658850784,1.856818397,-3.008600459,0.038233966,-0.708585221,-1.365588237,0.9605206,-1.045877553,0.416392467,0.002394765,-0.420618033,0.556768698,-0.396673289,0.426426708,0.025983564,0.222924738,-0.059482868,0.076334154,0.076334154,0.076334154,0.076334154,0.076334154,0.430762112,0.465667278,0.533247232,0.563559175,0.589595079,0.566209376,0.535908103,0.528669655,0.539062738,0.471229106,0.411542058,0.430183768,0.004462627,-0.003780265,0.003425175,0.013226773,-0.005814031,-0.003795025,1959.074139,2210.647452,4352.013565,0.089985363,0.08756795,117.4538352,disco
-0.922495578,-27.73702537,-2.81391703,-24.48662486,66.36919434,-99.43447666,68.48507444,-77.08249777,45.00091218,-37.53543907,-19.45125423,-10.32560908,-35.7243354,29.25458707,-16.4511864,19.1144121,-3.173186531,-9.689046496,2.360129682,-3.493341719,4.507297006,0.803870428,-0.149785902,-0.346929314,1.360473268,-3.213506317,1.242934809,-2.457249792,0.690936237,-5.83164949,-2.149037495,0.067975762,0.490425542,1.04300699,963.803058,1121.207664,920.8424196,1500.367191,1142.764067,1334.392249,1060.546403,762.3301655,540.8539106,530.6328768,632.3011269,364.047327,366.2010172,418.9671771,295.3842291,123.5053467,133.348743,108.6348564,51.50147086,19.45284834,7.656626527,0.769566014,0.226810906,2.551967645,5.916266564,11.37055448,16.37384812,19.54334574,18.56129516,21.21510759,33.80298069,38.15986602,1.721789083,1.721789083,1.721789083,1.721789083,1.721789083,0.019582785,-2.101339614,-1.675056162,-4.622885248,4.519827272,-2.582907567,5.295638581,0.380558175,3.972882746,2.40195577,1.282886624,1.191698614,-1.51016013,0.530510813,-0.76070271,0.757306195,0.408982223,-0.184562008,-0.202886887,-0.418832322,-0.472634878,-0.417233074,-0.244286615,-0.063234816,-0.063234816,-0.063234816,-0.063234816,-0.063234816,1.632823772,1.632823772,1.632823772,1.632823772,1.632823772,-2.215584618,-0.687127745,0.133832336,1.61461379,-1.558619663,4.871436751,-0.459987655,3.727581681,-2.703625489,-1.73316701,-1.787182444,-1.46707227,1.819618869,-0.344532737,1.13946039,-0.396353854,-0.854242829,0.004812611,-0.261322406,0.343181005,-0.204640995,-0.113602219,0.162986549,0.355298349,0.355298349,0.355298349,0.355298349,0.355298349,0.53901422,0.607915342,0.542598426,0.47577709,0.480923146,0.466738671,0.523994148,0.452956825,0.520926654,0.5606727,0.678532958,0.640529871,-0.010143081,-0.032287338,-0.00705858,-0.056177642,0.004793336,-0.015850581,2455.249158,2100.247454,4726.57972,0.151418168,0.06199186,112.3471467,disco
-0.553065932,-32.72694462,41.92524063,-10.18343125,18.03037444,-40.97029277,48.63925529,-62.11304256,31.94791353,-45.56678322,-18.54846863,17.78394976,-47.9076168,32.82237386,-27.20224593,2.868679877,-3.210765053,-13.48220925,7.618495557,-9.708295425,6.786866296,-1.491709874,0.760151993,-0.428966098,0.463970728,-4.082009064,2.91525294,-7.379036169,0.880907758,-4.96950201,-2.13192449,-0.345125549,0.222199727,0.519996989,596.8749015,1576.07299,1860.07516,1791.007736,2201.602115,1161.383258,1020.755485,765.8343801,710.9618297,880.5467169,806.5837608,453.9283635,428.8195344,280.3703485,275.468596,169.9082997,111.0818861,82.36288395,44.18811818,24.8506522,8.114198438,0.969799864,0.26635679,2.932783771,8.045011728,11.72320679,16.97923586,23.41883894,21.30913886,29.7606899,24.50632107,29.42742723,0.408113197,0.408113197,0.408113197,0.408113197,0.408113197,-2.575694625,-5.689209409,-0.395855464,-3.421973764,1.913794213,-1.915334722,3.498259622,0.040042407,2.753770629,1.171823154,-0.200138816,2.407941973,-0.826894804,2.042293316,0.364525612,0.805976183,0.47781951,-0.225285979,-0.129576378,-0.677144235,-0.41662932,-0.460884445,-0.187694242,0.042645764,0.042645764,0.042645764,0.042645764,0.042645764,-0.000723648,-0.000723648,-0.000723648,-0.000723648,-0.000723648,-3.053502943,1.394163217,1.674812659,-0.10388466,1.764410353,2.957049239,-1.62249513,2.098709925,-2.923132624,0.152201293,0.539005941,-1.273305545,2.129395292,-1.120086541,0.260224685,-0.404014902,-0.979627424,0.341676584,-0.81855295,0.412567911,-0.179153934,0.107304709,0.264302679,0.377193066,0.377193066,0.377193066,0.377193066,0.377193066,0.648363113,0.591931999,0.590523362,0.640021086,0.674120247,0.647981584,0.602239728,0.574303448,0.533145607,0.535622835,0.571388006,0.670511484,0.007363878,-0.004019218,0.020150249,0.016470407,-0.002174307,-2.09E-05,3004.282384,2745.82322,6576.211923,0.158684231,0.089196034,123.046875,disco
0.299614579,-1.857375626,1.76887083,-56.04450516,47.17721528,-130.5773313,49.67008955,-116.2147656,26.93740489,-37.03506208,-10.42121435,-10.4631374,-23.80623247,7.380738427,-29.13915058,14.98059383,-1.455947312,-4.010865852,5.549435793,0.269030751,2.750909364,2.021711641,-0.106708109,-0.549557215,0.190270849,-4.297145262,2.027879892,-4.794345191,-1.633140955,-2.135405306,-0.901179102,-3.469209383,-0.914689113,0.323842067,537.605581,745.7432502,726.3920031,1266.672647,1162.109567,967.5869744,834.6488171,837.179259,667.9677337,508.6234515,551.7252701,487.4724637,321.5363457,263.6951719,165.142872,137.8402569,109.0901717,91.48202878,52.473802,24.03370079,9.877015883,1.056612757,0.282347162,3.005220699,10.93777227,14.76556881,21.72439498,25.45534409,38.49144348,42.88322491,40.60497303,34.84516406,-3.587523292,-3.587523292,-3.587523292,-3.587523292,-3.587523292,-3.050879838,-0.297484443,2.898033933,0.590098109,8.425799169,-0.322763306,7.199972572,0.381359371,3.40911884,2.258997349,2.264927868,2.254652623,0.863605494,1.499112221,-0.813437633,0.123486527,-0.361956765,-0.591288292,-0.579388784,-0.62437973,-0.464328887,-0.201324196,-0.238174991,-0.085586839,-0.085586839,-0.085586839,-0.085586839,-0.085586839,3.795772268,3.795772268,3.795772268,3.795772268,3.795772268,3.149723561,3.712823174,1.640573743,3.0727537,-3.885515963,1.739983549,-3.942868176,3.039194558,-1.117119095,0.361493461,-0.475512459,-1.092314662,-0.071034784,-1.639837923,0.568305602,-0.443429723,-0.596510405,0.297718902,-0.141738599,0.16257193,0.163686571,0.169967795,0.050075593,0.144603414,0.144603414,0.144603414,0.144603414,0.144603414,0.497083724,0.424623281,0.439425141,0.489735693,0.46069175,0.404851139,0.412862539,0.516526639,0.446069121,0.463177145,0.457889676,0.469771534,0.010292293,0.01873439,0.036748025,0.021957201,0.008601132,0.005156434,1867.944947,1875.100596,3804.782097,0.094465617,0.1652407,123.046875,disco
0.097469983,-14.29488904,0.309569127,-57.72733204,36.4819061,-100.7574452,33.8846557,-99.53620617,32.6869604,-50.4065208,-5.818661988,-6.098487783,-43.430514,18.65368266,-31.7564377,7.121512636,6.864538242,-3.468604153,10.60919896,-5.410140365,2.958590758,0.205230431,0.277179094,-0.714835916,0.515267771,-3.605983117,2.608612835,-6.464006003,1.461896548,-7.112188838,-2.62588835,-4.159823101,-0.572241726,0.140587385,386.4363858,414.1341919,712.8467376,1042.292899,802.5743471,594.942729,835.0788319,448.162781,508.6582142,446.8801564,537.8896233,321.7417949,351.1599074,290.096519,182.4861535,196.9127692,104.8975876,90.11177712,41.3475729,26.2794114,10.16420999,1.169833529,0.305313654,3.93971812,9.715106034,14.00150054,17.46509709,19.95933417,24.46469551,29.60241112,33.83429586,29.20912128,-1.687432162,-1.687432162,-1.687432162,-1.687432162,-1.687432162,-2.225489198,-0.148652385,2.985297105,-1.099162636,6.567813612,-0.265360382,5.563487264,0.702850511,4.398589073,2.710983819,2.654148848,3.125101775,0.150543853,1.627203157,-0.856840178,-0.536407435,-0.402035203,-0.539943085,-0.210828912,-0.403712764,-0.585341997,-0.529484898,-0.522709081,-0.285479052,-0.285479052,-0.285479052,-0.285479052,-0.285479052,3.922501465,3.922501465,3.922501465,3.922501465,3.922501465,1.074376386,2.733239085,1.073242709,1.576204867,-2.0980075,1.420604446,-2.960756077,3.809999285,-1.307926489,1.204856346,-0.850085245,-2.317578688,0.184182274,-2.099485701,0.287957449,0.258811942,-0.282099702,0.611070799,-0.574620195,0.259793178,-0.22678978,-0.037560149,-0.011770477,0.315453834,0.315453834,0.315453834,0.315453834,0.315453834,0.492589593,0.410793543,0.416873008,0.43460986,0.438833117,0.533057034,0.464212537,0.454631865,0.425393164,0.389489621,0.371271342,0.407810807,-0.00846038,0.030773388,-0.008746904,0.019985801,-0.010167539,0.006789451,2139.927539,2190.47884,4527.826423,0.100238892,0.11922079,107.6660156,disco
0.14945585,-17.69159216,-8.543202806,-38.6782754,61.79277116,-114.5588396,63.29227979,-100.8618189,22.9419647,-62.26982502,-24.37255349,0.93998134,-25.09102281,28.2298878,-21.80754974,10.04457228,-2.981393693,-2.843925874,4.28082629,-3.074520757,2.752459351,0.815349511,0.308245872,-0.5251599,1.052284498,-3.848982031,1.345363932,-3.558658081,-0.071324421,-4.189449327,-2.020348804,-0.777520863,-1.873850124,0.16230642,232.6221203,326.739043,562.8044597,595.7302785,570.8029334,604.7618982,559.2832543,435.3412012,327.662129,378.7737201,264.1182507,252.7526594,198.5209538,208.3373643,161.6331387,121.7829133,112.7337861,55.56215157,41.26637675,16.19405983,6.390182108,0.748826863,0.178998225,1.790865758,5.050927713,8.915125925,15.98760158,18.24193952,30.97050575,33.9548974,32.94755391,35.59274001,-1.50917073,-1.50917073,-1.50917073,-1.50917073,-1.50917073,-3.445416788,-3.30161073,-0.596587215,-2.296273095,7.704901402,0.233660555,8.160966295,2.427827872,5.389495515,2.154929003,0.47893446,0.945815948,-0.915901533,1.200210422,-0.44366377,0.317262002,-0.18418903,-0.313434873,-0.245707667,-0.427779065,-0.448863719,-0.371069014,-0.205416112,-0.164206195,-0.164206195,-0.164206195,-0.164206195,-0.164206195,1.618763667,1.618763667,1.618763667,1.618763667,1.618763667,-1.855144301,0.195129508,2.534962832,4.838436771,-0.174698358,4.762770132,-3.118054832,1.230936636,-4.047318413,-1.224743437,-0.406938489,-0.805111547,1.426209444,-1.102018429,0.44585429,-0.283451323,-0.410413809,0.146174708,-0.314720785,0.207693642,-0.051788276,0.02215103,0.152749847,0.179988822,0.179988822,0.179988822,0.179988822,0.179988822,0.512561738,0.387026757,0.491830021,0.347000718,0.405433983,0.434915811,0.401613921,0.568560302,0.381693989,0.435894519,0.335555613,0.44374007,0.07762601,0.067931382,0.02640429,0.017125886,-0.002716758,-0.004908921,2238.534887,2023.290677,4384.238429,0.13140619,0.11900523,123.046875,disco
-0.050121607,-10.43825859,0.130188288,-51.00939742,47.51736799,-111.6869986,39.77224619,-103.7715674,24.49921276,-54.44449286,-6.59543585,-2.657371263,-34.48725112,20.27195201,-25.40547288,4.400133633,0.058746233,-3.899445124,5.761096214,-2.672275431,3.075170685,0.427116392,0.26507404,-0.639641468,0.440879308,-4.756634828,1.956148224,-4.553812578,0.030848506,-6.717552986,-1.554973908,-1.629534569,-1.195270006,0.282230305,412.6364664,445.8647409,428.8261261,1271.191916,839.0157904,735.2406073,470.2222075,403.6838654,345.0973306,458.4825364,351.8961094,358.9281615,264.603539,182.0887428,161.768504,90.45546955,75.28598976,43.36629972,36.48448776,15.6547273,5.174566307,0.654633782,0.193854039,2.236799095,5.527851658,10.82675657,12.41455558,20.30053403,28.48152085,31.94876615,35.53781586,36.77152786,-2.719934571,-2.719934571,-2.719934571,-2.719934571,-2.719934571,-3.603122089,-1.255477702,2.171361186,-0.738964733,7.936517569,0.753897929,6.741897026,1.068021043,4.088992087,1.64866805,1.630114169,2.257509405,-0.039664665,1.633719242,-0.226215325,0.056921512,-0.302237304,-0.463470179,-0.351248552,-0.464248677,-0.593240457,-0.435519428,-0.263237801,-0.105821353,-0.105821353,-0.105821353,-0.105821353,-0.105821353,2.989994951,2.989994951,2.989994951,2.989994951,2.989994951,0.744054147,2.969727031,2.371542162,3.243954479,-1.91919736,2.16518844,-3.817771721,2.129040599,-2.338943554,0.638209559,-0.29957049,-1.317905048,0.840888561,-1.512368891,0.083480787,-0.193353167,-0.514691695,0.290613675,-0.285029138,0.266733759,-0.169112351,0.060093639,0.168301339,0.263984252,0.263984252,0.263984252,0.263984252,0.263984252,0.591071844,0.458557338,0.480314821,0.418824375,0.481194705,0.509409189,0.524214923,0.616887569,0.460908949,0.512123108,0.475817174,0.480151981,0.032117002,0.042669588,0.0077666,0.003988147,0.008251006,0.007422436,2128.932662,2108.898696,4423.058147,0.111825092,0.10029263,129.1992188,disco
-0.226055006,-25.07112865,8.142310002,-34.9206131,32.67492277,-88.88751825,42.28427398,-87.24766673,36.15319959,-49.40130232,-19.90202934,10.97734671,-38.43667755,29.81154615,-22.49586756,4.264265694,-2.06729774,-3.477311598,9.544141531,-5.269576596,3.231686422,-0.9571503,0.413113013,-0.428120416,-0.001992412,-4.182904833,2.45002027,-5.20251198,1.654037179,-2.532321863,0.75197549,-3.142691436,-4.707800155,0.247412819,479.0280858,754.5679575,832.2769917,1094.329084,684.1175822,515.2742565,650.7556186,625.2690132,693.3766823,479.4268504,333.2636569,289.9487214,206.4063805,183.9071495,152.5105464,131.0506645,73.71193048,49.30369816,39.35782774,15.61752676,5.455397803,0.584976388,0.177414214,2.110736654,6.094870158,9.600882683,12.42026329,16.93510095,19.0583666,27.31601118,25.60989953,30.28761923,-0.444926218,-0.444926218,-0.444926218,-0.444926218,-0.444926218,-1.805546366,-2.450383665,1.645039007,-1.189634143,6.217136683,0.054266121,5.499859616,0.362687295,3.995246761,2.026869795,0.546760306,1.962808809,-0.889139486,1.412956294,-0.210007412,0.057652735,-0.409940597,-0.517579959,-0.149055908,-0.312127532,-0.161244737,-0.044411707,-0.101519959,-0.27380817,-0.27380817,-0.27380817,-0.27380817,-0.27380817,2.743626811,2.743626811,2.743626811,2.743626811,2.743626811,-0.637162859,1.468532764,2.027761134,1.545909503,-0.660769116,2.644022059,-2.811698642,2.279115894,-2.849993582,-0.092771127,0.171394872,-1.476979267,1.349688724,-1.399714633,0.042231443,-0.267782589,-0.313697023,0.560863529,-0.456174749,0.322954191,0.008336608,0.236438754,-0.01456661,-0.238869914,-0.238869914,-0.238869914,-0.238869914,-0.238869914,0.488612711,0.513015985,0.674200594,0.478862554,0.519096136,0.642619669,0.566604078,0.576436162,0.45908159,0.510234714,0.475727707,0.469842017,0.036271488,0.039104263,-0.020830773,-0.04783442,-0.01133784,-0.01404444,2574.459664,2396.431955,5458.625358,0.146113538,0.09060119,129.1992188,disco
0.06287669,-5.977434226,16.19462327,-30.35488333,61.96694628,-115.1738981,33.30972293,-111.6266022,22.28143822,-53.55758926,-20.11861095,-15.89488916,-28.86354579,24.56828171,-9.880694559,19.60781169,4.478973834,-2.456442634,4.600337499,-1.849412092,3.114348084,0.324378556,-0.403458889,-0.506759085,0.596064217,-4.029838823,2.468222364,-3.431343103,-0.129456523,-6.047005443,-1.845745728,-2.587681572,-0.876328083,0.78149637,710.8472811,1041.707366,715.9047162,1365.787359,1428.43389,973.8616298,709.0568215,586.8529003,849.7711664,676.1372887,617.4948437,360.0321519,407.2771072,355.3101184,281.9527015,186.1451889,117.0479252,79.63377346,48.48896488,28.77264658,10.30375953,1.197128545,0.308315397,3.123140796,9.469855978,19.8373274,22.97335874,22.33374474,30.59466894,33.78249149,65.58176001,36.64279108,-4.644367886,-4.644367886,-4.644367886,-4.644367886,-4.644367886,-6.054347271,-4.844746247,-1.270206032,-1.90454327,8.691871502,2.853261896,9.59930107,3.487089149,6.136426563,3.348595044,1.948062964,0.925938398,-1.679726143,-0.367726295,-1.517165472,-0.291939832,-0.318981759,-0.348957435,-0.266250214,-0.367035011,-0.477342313,-0.38737387,-0.371352198,-0.213444933,-0.213444933,-0.213444933,-0.213444933,-0.213444933,1.387506824,1.387506824,1.387506824,1.387506824,1.387506824,0.913372821,3.935428587,3.539564763,4.905600209,-0.976793004,3.641397757,-2.396562813,2.557274418,-3.333955154,-1.994099784,-2.475983955,-1.949903339,0.870873215,-0.493473506,1.052496054,0.111303534,-0.387368803,0.299245169,-0.156447141,0.239201264,-0.225011339,-0.075998478,0.030498892,0.226344614,0.226344614,0.226344614,0.226344614,0.226344614,0.645902872,0.563580215,0.565444648,0.540699899,0.425250381,0.439148217,0.433011889,0.531010091,0.393688947,0.397400051,0.574337602,0.562029481,-0.01481153,0.051088016,0.049009013,-0.021799133,0.013305783,-0.00133888,2038.023332,2079.84531,4205.294679,0.091605792,0.17357677,99.38401442,disco
